IsoWeeks,cold flu,flu,flu symptoms,flue,bronchitis,chest infection,colds,laryngitis,pleurisy,sinusitis,gastric flu,sinuses,tonsilitis,Disease Rate
Iso Week 600,136.32551086352606,1633.4803399358725,204.6876184435808,524.274263137162,171.6261626475854,298.76519630260475,137.62049979614326,122.22116427914918,133.83515024203808,148.74486950038093,43.89604490042065,88.70305263413766,54.43884771365547,1.970654386
Iso Week 601,132.05701569432094,1500.668101602949,178.45338469797608,509.5255691463413,160.716138432421,269.49480544554774,134.88478768551718,104.29196525107425,120.28506026734809,166.55378069526506,36.16361916687634,91.7943698390127,68.30084461579659,1.570214474
Iso Week 602,130.57517205677314,1445.461867362459,197.26448021346437,526.8906193382483,211.79070786812977,301.4262193686752,151.73842887950926,91.31835700157268,125.36320921977078,160.7482004322189,37.91086933437451,114.35138544512763,46.45348552906415,1.709922724
Iso Week 603,146.71370691953038,1422.7524432284902,207.9722048350661,509.2374047860207,198.69886325824896,277.26593167417934,171.93675858533857,112.97916860083498,142.14463946332788,158.87736543830437,33.1277542332016,93.48324196965088,60.423597406908,1.3150414
Iso Week 604,143.7116685622012,1364.39008246734,200.06631689675945,479.3456963759073,232.01848061842296,309.3466528954704,192.1809061909186,121.9063762482466,148.26844846307517,177.645537225849,28.001184987270108,91.96688412114564,66.18555537904493,1.466240882
Iso Week 605,154.0654585169972,1385.5553736506267,199.05534500771765,501.5274962017814,245.4222099026016,341.4775416327104,174.3111699599665,121.54028375051878,129.331533881104,207.97557877427192,33.20950997920566,100.86359845953984,48.92672297389156,1.506416906
Iso Week 606,135.08043236449305,1332.394254378081,215.36246543372545,464.0483748056926,283.82353032159773,388.16338530514525,160.96554665279493,155.47627588006438,148.12387980478465,219.1721043861328,28.7196854873307,117.59583026696632,51.52802547889166,1.651341063
Iso Week 607,182.03198592617767,1249.685529093065,242.1806545635565,357.74068941854523,274.8631837639743,442.3085006443579,179.3320907901428,165.7602030565672,171.1940752748791,227.32833385078015,31.685990155549405,98.56232838433066,59.64093038756719,1.902172591
Iso Week 608,141.39272444591413,1035.4963014856485,174.11262651344398,245.7097814781765,259.43071387693533,412.1441130060421,198.3217797827972,130.33281244282307,175.09535674164917,195.6400293248135,51.04178867634234,92.18740064717625,63.5546709593641,2.197091137
Iso Week 609,150.5461616322793,1097.4987344110411,243.08939624510384,239.84367009288732,314.6062551298959,403.3927959612759,226.6700166229905,114.27520021207316,162.92043445283736,249.03393150080507,45.11900832609854,113.04898736521824,67.5133801519319,1.622318187
Iso Week 610,130.9185948301457,1169.893443155076,258.7101801468287,272.9551668989065,294.3565978453907,448.7544167435073,209.37379568432735,159.155183109071,189.9811929083257,257.9396104326517,40.24687200378319,136.64276953706306,55.39354682208232,1.956701748
Iso Week 611,101.68559843482288,1006.9119549520276,197.04481956373863,326.41948371656883,261.3462249632607,377.5559988229707,167.75254685207057,105.59118981210692,200.44254374964663,281.24992759530613,30.67656734402478,115.31654739363266,60.31508141665331,2.449025288
Iso Week 612,120.17935137907496,911.0939086609048,183.52799959988505,394.1082892667932,192.13714490970236,280.0796075938269,157.78908291126214,91.1324275982392,163.8940810111258,203.0755278389863,35.20486327069313,98.709181814551,69.07146688078788,2.932916547
Iso Week 613,118.90476127463992,1004.2971694941346,194.7967603807116,395.3087682670189,227.86294778000047,322.4833280814574,166.77671864107245,68.0595862339127,153.7508478157916,190.34270087976552,35.4587709973094,112.0161350916723,70.43327885515653,3.830570902
Iso Week 614,140.98187777851618,1194.4963182400966,244.2257603372291,364.7396768635549,210.77311740446265,301.78561734857766,172.69583226228764,101.46602671179744,158.03200669491267,192.24392615714643,42.04344737418164,102.86109379084289,66.69900739795992,4.775549188
Iso Week 615,169.26069345659874,1153.3851902117194,239.48163608306552,363.0490067840144,173.01117091150203,336.568674687162,180.1016546941953,110.13456343557388,145.93556643699836,204.5559628342742,31.15981537147559,121.55813265235793,82.2988574725522,5.546415821
Iso Week 616,126.79008270021338,1098.582455346919,242.29003848826213,373.3468817124967,204.6143653251619,401.7011773119945,182.0960409140873,117.49414908382592,171.62091601990036,239.6513050576102,41.43418386467141,108.04035403208084,53.6694769602718,6.495522307
Iso Week 617,135.37207521134678,1182.605178118058,241.40267621362617,345.6833972082836,188.89587447314895,336.0054768234121,183.8534847827443,124.08032751521012,152.33065301633818,186.4514395063904,35.80433327496855,98.3910360327258,76.06183272651822,6.546896963
Iso Week 618,116.98085064984252,1078.0571864158817,249.7882769932607,321.2699013163695,207.56978238719856,347.80962562033125,152.82284486517048,117.6572046818566,143.12322956001887,226.9959386177156,33.73031454613481,145.02812041865326,78.83775738418562,4.996233931
Iso Week 619,145.84613576142263,1117.0729413531292,211.99295998041885,317.3902793040371,229.20937017535115,347.9746973631283,137.57220405485037,127.47917066043188,154.73133052955134,215.19473032265657,36.20764234752867,99.80386651483973,86.81428401504083,5.924850208
Iso Week 620,104.26360938972404,1110.2002455594563,224.26044366679864,292.21248420652057,209.24655561018983,351.0708691174173,153.29757722341978,117.71738642319475,135.20658251471122,214.62119500327435,30.799905910208484,111.32715496845007,71.41336380503903,6.324389076
Iso Week 621,127.27743271407331,1016.2512651737044,204.3208761296003,299.8776829135039,214.17690403592175,341.795519199049,123.77340863542994,128.47083088997186,132.95243341465587,214.07510986428196,26.1153362178968,111.91767429737102,77.53569262399219,6.892919753
Iso Week 622,120.06421361514046,930.855791879966,204.82241491413663,276.2965409524192,225.01769012372992,335.6649335457045,143.02617230549177,86.45819607462728,126.52132823048998,208.45061200756945,20.11456093629611,94.81398626651232,74.79882486721075,8.904354689
Iso Week 623,112.1852985231834,871.1201792597258,173.8477044144354,265.16036645655964,204.41146931293687,354.4820070628078,111.02149966783392,101.1361491936434,147.54053907685278,204.51275588940047,35.17173770521281,87.497117329527,50.692183085345775,7.706908746
Iso Week 624,85.3887069066649,882.7929017402438,227.50249749140696,265.51601773427785,176.47896794589866,334.2664843030211,140.83603673072466,122.95245044921543,144.26969878143953,206.3806928041928,23.80311367285276,108.95503841966136,66.98035611121959,9.431818135
Iso Week 625,91.1612689313857,805.034049313729,189.38598350394997,259.8091621637127,169.21026291966857,335.1578808004592,120.68524418890668,87.80634362925339,109.23893448700184,174.1695840153287,34.33951495419271,123.71404320705712,64.55715735285246,8.292423367
Iso Week 626,80.20013401020474,819.3685934732958,171.4015315209646,285.7486119986209,188.25150888328156,305.6544921148697,136.40556886675762,105.62790593076264,112.446505521869,208.00709005208788,32.807079267706406,104.4712449304326,61.93003267100683,6.641474187
Iso Week 627,81.95268339172809,673.394238946389,131.05344136923364,211.44957067177103,159.01939672561798,288.27950475634896,137.3771821346405,79.82189569423532,113.94326111668906,192.82804962367277,19.779758430082207,100.16613355431824,63.87907375368987,7.471242158
Iso Week 628,68.2529676851496,740.428505772065,144.74770135062622,232.59238114114888,173.26215307797725,303.0587354058415,108.1728711264818,72.99480525615287,106.33856205377391,184.15235962506,31.73846230177296,84.65585597535255,78.3121601684386,13.37814602
Iso Week 629,70.35581209916472,694.6113662519223,158.1597905786075,257.81529878480035,150.47154707615826,280.5804360570223,111.39425348221197,88.32334832132194,144.24697107225236,181.03823147269983,28.810129858072838,107.91532575115116,75.44580065791142,12.01652272
Iso Week 630,68.9572258159212,636.8302083433393,131.6259812460194,209.1641572708725,141.4348718775914,285.8050235363982,94.2484431911004,73.45180401027996,113.79986262174027,150.73749875530913,24.903303574971037,80.26720156578436,47.16013962384834,14.80676749
Iso Week 631,71.29452489793029,643.2546776825566,148.97233139082482,237.3318996807498,156.2564796946221,267.493777571592,128.02010020595878,77.90783730593374,119.4422359358507,131.5545709488565,19.577498877518074,82.9011712163069,56.05781633535712,17.18263326
Iso Week 632,78.5578009083314,557.3741900742937,119.25093238595592,212.55961912285483,128.27733987059605,227.4237194725255,98.90999880508134,90.78934769652744,112.22461718368208,145.16843651543894,15.239422312619013,84.76660014721448,52.14517387643432,17.92092572
Iso Week 633,64.10356117517007,579.6494447878594,95.1962604404204,241.2971780256569,105.27032286907888,225.61179831123872,99.64023663074028,92.03473982392585,115.03778399258594,157.50452554600926,20.273575565503755,83.32511804234939,54.66490455850855,17.81282915
Iso Week 634,50.54752631706452,541.9432855854432,108.27627109436176,234.62654149289008,152.87357814568273,261.08740702711924,73.47304334330872,93.4925192649742,101.9785181627817,165.43469427697846,18.53080563848196,86.71451250857942,58.61611273997348,15.48178429
Iso Week 635,78.54445250816278,550.7301272917961,111.3391230600222,217.9025665319469,123.14263261711824,255.23187081469183,120.47750956915203,86.73484615317291,97.1521755430358,148.4203379280929,24.623888128485195,97.40675897862376,71.4272010145192,18.51895779
Iso Week 636,53.59748895878038,563.1069600320045,117.271506846455,253.66229947947272,118.36429843801383,198.19497413471703,83.90065607656959,68.48471882520685,74.04653302537703,142.7355367185216,22.27836499559324,87.91364550153688,42.13719626817312,21.40302598
Iso Week 637,47.994471628758575,440.6726736022201,94.8288126230306,210.32869871958675,117.87432944880138,207.1270598071232,61.44566418881097,83.51039663902539,124.21356975725446,166.1596572406093,17.112432420485504,73.62659378314574,52.26150255008525,22.80987211
Iso Week 638,42.3588715926975,475.0305593846823,98.21054820491494,219.9380831398817,110.32189831647813,235.0161335912512,68.0568030006779,86.33239861319227,102.30603620212293,123.0756120767909,26.69599914818537,55.82799655342053,54.12492779486912,26.25032865
Iso Week 639,60.97045062761612,426.1452085675899,85.79503294015048,201.6792145851389,120.79402961628466,220.2846539001337,65.91887370401561,74.81987031020526,102.64046838706372,165.5370734732664,23.88498506881152,88.00383264443724,65.755962633452,20.79700048
Iso Week 640,62.63590426728548,610.8505769106583,93.03996403462718,280.70566952715546,92.59617422460693,223.9797949005402,75.7940347092515,60.87489333341797,85.06948639623076,156.72209445961334,27.062902345129977,70.11690152650517,56.48641724035184,19.59976258
Iso Week 641,63.70668707664216,525.297387657677,87.49691865483942,219.325007073434,97.63638688571923,223.01916468788835,66.94818415021028,58.22371773620967,104.32606174612518,138.11295400027177,15.866698440735592,80.13735511511547,62.97861020495007,16.73444394
Iso Week 642,49.08658500845127,453.0900868589088,89.10054456211591,219.78026945392588,97.51653395924085,211.7533969354693,58.34848119663685,93.74958985338849,90.16742501420772,130.0139699473392,24.085736496020807,73.2576367371465,65.19432644368237,13.12575592
Iso Week 643,58.06348847465885,510.5683399281892,71.54094656715476,251.65089429745305,120.44282758526046,176.4672728140617,56.71597857723719,74.41866778924793,87.28387303749192,115.86353028677064,12.923312824592855,71.9266787014734,62.16188756743119,7.707486159
Iso Week 644,35.88657303118125,448.4596437964529,68.67382170337112,257.4408617040054,88.39917868825391,201.49658713524795,48.93968234887188,67.13730121209946,66.66784921829566,108.2860638333177,12.221488719278003,74.00227008355299,38.828859092236335,7.448106988
Iso Week 645,41.48677855916297,575.2515007853339,113.73967617267674,248.80298955857572,81.96210535750508,182.3373159577254,51.39983022274438,44.02484823443257,73.28762323695823,93.4141792277424,22.260115765985805,70.16023191211262,50.356718761262,5.159200873
Iso Week 646,56.9022321178277,523.5469635135275,96.2959059810546,296.296667293229,111.16864670255468,169.3668076223776,48.00432620868831,52.53130757932307,68.54088134162585,136.16965547837052,25.128782860740973,50.97628843765539,39.24652598712262,5.029618634
Iso Week 647,49.25849837219524,504.7984482935787,99.3646048553616,311.545525582365,110.17998626037102,200.68082844109765,69.14146504436177,43.17889979884725,92.89784371197108,99.32118139486995,20.583081174496552,77.20085701910911,65.72356688313319,4.2248313
Iso Week 648,49.09354941045117,568.6205431224787,110.5616243577486,342.6032020125475,87.34611746689411,147.56020509474112,63.66044087469853,51.85644256945097,80.03458551093316,119.9345258649848,29.00611173466297,70.0081816592034,35.94365168265035,2.751430744
Iso Week 649,71.50396897300519,573.1248774852345,132.67310377718525,362.2191079793646,85.04315196382811,198.626365734363,89.29031817638592,62.373998079581895,90.50652114743242,132.07205722262378,12.878613218120297,100.52344413086288,49.66622824314701,2.822476492
Iso Week 650,83.09218774824978,646.1510841013024,123.1330619369168,288.51449112885905,82.62692680219781,178.57824320359035,86.17047827558949,47.54332164168425,69.26905825380673,115.3943728357036,24.38529824082984,72.62100288073597,47.65034915036336,1.67751178
Iso Week 651,84.88843206238683,770.0045019428344,115.37174434843368,283.8688468276159,115.05041270002955,192.09355088444607,88.53827007507125,53.66735342464295,69.56725556214855,144.41247217681715,24.607616864357944,77.34017307468596,62.37531931718593,2.288419971
Iso Week 652,90.04223827892704,883.3597549849243,115.6454198825574,352.9036780049094,137.03762459156763,248.5030858945688,145.33931252499238,56.12693127126511,86.98777280233493,145.8876075392507,9.508779945741203,81.19773976441452,68.67818494780865,1.633702187
Iso Week 653,126.23600317644062,1112.0140657865534,123.84062945263956,356.5093663731409,128.20086947738372,261.4035888295178,162.19495602716475,68.03745386843777,70.8470370402235,152.8440963506786,30.701399738668638,84.0736503768744,53.54049139434789,2.276344898
Iso Week 654,162.07256355037018,1530.317881198595,171.8146650671346,418.3223568044211,146.29925327280034,283.3576955081779,170.72173904678047,74.22210398408528,90.83185186723692,134.15432249766377,34.878143611690255,97.62977178761106,43.33762542642434,2.440216792
Iso Week 655,164.87418439481212,1851.6262044234409,222.37298479822584,389.113033393984,153.88366773927677,296.7008093576142,195.2513173994852,77.60066961262058,126.39576731256308,141.16621330849844,20.67099830528343,86.30354695030758,83.81257122088982,3.106347485
Iso Week 656,258.7994415528646,3008.738349194376,248.84381245863625,541.7761243787571,163.09826883624152,328.3246221559425,208.2273042391816,84.89392859141103,133.68325989141672,152.76877932158192,34.60375224251919,89.68346330785565,63.358622921548445,1.587879299
Iso Week 657,229.0128135563927,2875.250251013873,279.2466550566952,477.2531411552415,165.86788106799685,393.6972973097309,178.00359098098232,87.84939523572027,151.73610441453016,174.50595764795284,36.9468948490949,105.67978263158398,46.30491309369025,2.474290445
Iso Week 658,194.07888099682856,2507.369803065372,282.03811301276465,448.90535818807786,195.10000363038256,342.7663512181592,182.26924682737172,118.87868291595308,105.31873421320483,167.17860004886597,28.813654076591742,101.24505222574058,72.29279408695449,2.190570154
Iso Week 659,135.55683229642506,2036.092999270851,187.24900063888643,478.025743888353,200.15531932433012,347.4266541953429,156.63369384994172,108.83342673800772,137.01233287714197,188.3801167492852,28.554952070271863,81.25506560002486,79.19729622358655,1.73403755
Iso Week 660,159.15089942093792,1805.4989526208835,218.4788171405481,377.7637848974787,178.80400953184972,324.5902264563274,143.91436240736226,100.01170573267244,117.99095371712444,157.40250895200515,37.22343456011548,91.04409618334157,68.11769350393425,1.865867058
Iso Week 661,153.87194270023952,1807.2456651496627,198.60191395485617,476.0666168790264,212.76316376278257,353.30894763438016,138.6604038215842,107.79898270625355,157.06103578380635,200.8776519101584,35.45616982659708,98.14094075007588,61.77024144452973,0.890497627
Iso Week 662,156.02007775170327,1608.576281441517,200.557933310455,407.557995156721,248.761787301127,354.1114731973571,161.80012518830023,130.8453125826111,144.02075405107783,176.78380063228633,30.927843376692795,93.2521635887358,59.75213945994789,1.702968999
Iso Week 663,167.11496070180706,2352.3758451295143,274.7738342435762,469.4579873715616,229.2078779991138,380.4315770393691,154.30382246302085,124.61746643982684,154.817690831009,174.5696765886632,27.25418100090205,105.06900698258276,72.71006709482266,1.774007496
Iso Week 664,178.28864937361828,1537.6531282258863,242.9401623811229,476.203990893075,263.8601873940189,411.4778724667824,209.7917511912063,131.49607332158806,142.0976825718704,215.54529715596104,25.815216178866503,95.21833666255884,71.47541551847372,1.771926109
Iso Week 665,166.39109537436116,1664.9344326189655,245.0019091924498,382.6263437940658,284.1199424691632,431.76555017883913,200.03669700951465,103.14303745451272,141.3113374974998,183.00724293410343,35.22108165755507,95.28866739677368,72.78447234475892,3.326995197
Iso Week 666,216.43919299728464,1635.523783168837,290.37469714717616,484.0078974330432,241.9914617219092,503.0384658365935,281.5440453908793,122.83559296661213,192.44462839546577,229.31276152148877,38.99695018538088,124.9881534475118,77.46372323477827,5.102321965
Iso Week 667,240.4766616433401,1941.326445767511,401.7557767845839,431.9139870013731,303.7752206418419,667.1476001152496,277.74411614957364,150.61467201472638,171.774737110507,229.9708716376315,60.36933116803234,131.81927845076908,66.55429257974562,6.150051278
Iso Week 668,306.93564634708457,2343.8743041134726,484.1056979151246,384.644123893308,347.29725349146605,733.2842433264005,299.0156929804104,189.72374214432597,230.8680878815808,255.31799468080573,33.88437174647007,133.77746940295293,63.55882235977146,7.439434805
Iso Week 669,321.55149574643843,2197.940888151536,457.0775549485065,257.305049248976,392.2394700857333,706.9839087009566,309.68735932624804,178.65203827712782,232.56917166727,253.5604157198409,61.55852745443877,148.84790408405004,86.01922657408186,6.44156915
Iso Week 670,384.48995722472455,2412.3036507689053,503.4380458207465,266.23465433126734,446.91308104137306,810.7347095549679,350.4206143937172,145.17245159795445,248.32516039905627,316.12341194101026,52.92285409790963,184.51639323956857,71.52700247810787,6.709622227
Iso Week 671,287.5945884222141,2221.5412355985945,517.8137734948285,378.6837698743566,426.9813538101037,643.6390685555947,291.6593222208473,141.06484098105122,311.8652378074317,276.2073105764904,47.62585552344233,154.87147864747638,65.46326615660422,7.395096174
Iso Week 672,184.6900830214429,1661.1396996914334,304.58715568543903,381.6809407819196,324.0046674934979,507.0421602556376,213.2129433265084,105.10650447113744,266.56603449091,257.062587096893,47.1128665514455,121.3745488636762,88.3081101557797,6.062688196
Iso Week 673,128.68630842060858,1302.5993823941078,214.8183640392709,373.4335912530421,219.47507805317443,401.3733571345592,209.0092727972649,96.30646038559766,161.5631891448507,214.54623876852,49.29998425788305,131.35186780412107,67.23888791680565,7.108469846
Iso Week 674,166.74994702376466,1373.6526431591783,308.2669272318365,395.9399618748779,234.1022605563668,411.950508076449,174.42869230711813,124.0551555325354,194.64241422639589,196.54562655239096,47.310690934398,116.91143758733573,75.7586990229635,7.790943561
Iso Week 675,183.14653861276685,1385.255244467929,268.6098716544484,387.4244953839956,212.2714443554443,411.4725745076328,223.49522404511728,134.2378677782416,159.7960807203626,203.36002398125305,50.3868242914084,119.53941320195187,92.76897608776724,7.958696406
Iso Week 676,195.41071148636223,1695.5843978241926,333.6722870310179,422.2453714212478,241.56526305857977,391.749446624735,226.2387795537996,122.28999210638185,189.19781470305475,236.0582320843676,32.712136046379925,122.3218648340811,86.7894015693859,9.840249069
Iso Week 677,188.0423057849244,1687.9533368763166,395.6541125384297,426.1135044524764,261.2156117039783,457.8301988151073,239.6279211620633,109.38112184650264,195.2180735510937,231.94623780400283,42.91475231230864,139.63896534948486,97.23284844674322,12.86066117
Iso Week 678,179.21292427385742,1545.5763190072623,332.6492018046579,335.36860222527724,246.3073021854508,486.341810788959,192.97717807176227,101.73370037140174,194.14314569417317,252.1876242978929,38.3404113137117,110.23725084657258,84.74696267606778,15.25579988
Iso Week 679,183.7425609377088,1614.157159154776,351.62335215416186,376.7602454755302,254.70005147953512,453.8624610254354,199.26423027954488,128.51494893148703,217.81960281211937,265.7278966205472,35.916577572466686,117.5059406633252,73.55800922751845,12.5477914
Iso Week 680,156.5760399232022,1396.236063888371,282.9545880066676,288.427354689215,239.40802685519904,399.0313488535579,194.16197716065156,102.10176525357932,174.72292634443752,250.99221331680044,32.54028322576419,111.22280973232256,71.48681545538608,17.33327732
Iso Week 681,158.6481504607565,1366.93100791982,291.8449996041103,300.1190075680317,210.84145265898883,396.44980502867605,164.26841381311002,118.01781364681176,137.4287715817231,232.35150983214388,31.32960606325109,112.82777152505552,95.93124169068678,17.66092247
Iso Week 682,154.81172893815983,1304.9765187974033,263.0470193842535,327.78948215342774,217.8483960215112,409.0772396642676,183.787703997824,142.83700584995017,160.28869796404427,231.16435391022725,34.75719962413833,93.34566490220855,89.89794639593003,15.6344815
Iso Week 683,187.3027064488595,1319.194383701532,300.4363313545219,296.1736038517747,204.58396604850472,429.592105085902,184.6901985995674,131.11596604900248,169.46671749172978,272.663542180403,37.54028360053712,113.31933971897942,113.27559009335168,15.45326512
Iso Week 684,137.52064496917052,1126.2172318552991,254.622311745192,282.6346304164352,192.97403054418447,404.3810959390038,154.15114141119875,121.92374052261816,153.29443727761097,260.0259158017752,44.53125930435535,135.41655897616292,93.352627917617,17.6672072
Iso Week 685,167.25743652746343,1172.229224856698,227.61023466446005,296.5076143575293,203.57263761251187,392.8903881658616,168.40272082008332,114.47296658240774,135.93218526353718,216.52936171809043,37.44753024724463,114.00791815207432,83.4761050562554,14.70389872
Iso Week 686,140.22506964280325,1107.3835218273855,263.20055005272144,219.50299832189395,197.33533732108955,419.26795695589374,149.8190770547913,117.31266096187184,121.10796270251308,189.94341305456587,36.41772821474344,121.65232542502122,86.97043641770225,11.95361995
Iso Week 687,112.2130678220549,1014.1348522109204,225.8147290802801,256.11184222430165,200.32490631486135,396.604911000636,139.81954975327082,111.62541412833524,136.9147378924448,227.35916960706723,44.0883351626374,101.52223982719008,72.31342061900604,8.953533581
Iso Week 688,109.06888780598572,770.5939938955606,175.67401610532033,259.1830239681518,162.49096631906414,367.7723368634306,120.35142858149706,86.04572641400311,127.6520685307554,202.3650861914622,15.58876883361229,111.30111044411352,61.11087647136723,7.639659721
Iso Week 689,79.21486880745822,761.8633586093076,145.6960026921221,242.8599616277931,153.74454582177472,271.69958241709605,77.96560537970932,104.26410066887048,105.8447479615232,178.3576250383753,24.5302563150486,89.40214413868925,57.261747999257125,7.266863023
Iso Week 690,53.59299539635864,675.0299960621045,128.94623545329415,267.222120368135,207.01320888293216,270.84452171759085,115.7165121507721,97.88793770790438,157.6537642982502,179.3285974437534,26.716329015048323,92.93012695348592,76.3230190521277,4.35439098
Iso Week 691,94.40725874486338,708.990028159927,124.10664467209644,244.5197662040878,136.36198004397002,270.17452983179044,118.59504299123776,91.78218956837009,131.92390083691734,160.24301270541906,23.022917953504507,105.6659529632702,71.36657866900704,5.103300683
Iso Week 692,85.82517373758654,659.7934865337529,132.9107034098924,229.4779437207902,109.01712623419068,280.685399974527,91.33846175898812,88.57989186363768,139.17795865656095,177.70090897371054,43.89260006161499,100.82425672564194,71.11816193413229,4.28436777
Iso Week 693,75.16003255335387,633.3050467213022,94.0522399765839,262.0147130728452,148.76285702510833,282.2095209108043,114.92066743314844,83.67539219967207,105.69352009792104,171.72623519143048,27.194668138711457,78.31661433201796,60.87900666298589,2.962424448
Iso Week 694,74.68264046966156,595.6112014254717,124.25239400676767,232.54070917146024,136.0875263178308,261.6208312427107,107.88012048080068,108.9191823846901,89.5053363184292,188.5491237449237,43.44242410210765,111.44036007766022,64.34211582081883,2.505709732
Iso Week 695,69.74940986604922,576.1793104222633,128.48041692213914,247.3477167582726,124.59467744669725,260.3590166054928,98.63408610329331,94.7942227124106,100.67613866372926,186.0229738110203,30.567468494878035,102.7953535045082,69.55624162997492,2.345048806
Iso Week 696,67.05364684181109,593.4145500389933,99.53940197042697,252.346634072915,138.76978665560097,219.7837537716591,88.96698840501797,84.03895849940866,125.04262001166042,182.26719713775145,24.072614387280105,101.24665012715272,58.26537400116795,2.591606076
Iso Week 697,66.01613340674955,545.5501366319086,109.71370145727848,265.1125984288779,105.39387795577925,215.78437354692292,81.62493035310442,89.1646510083001,96.13504337041137,169.11799512905813,30.680124063474786,89.1689827577677,75.44091456601082,2.184524242
Iso Week 698,39.64426045000612,504.6277487001349,99.37699266200636,236.2396942123602,106.75168257987798,242.6618738673316,83.27405625936983,77.13865005020405,69.72154806508131,133.9261827385048,32.94204265356195,90.35750327466316,68.56725093045263,3.359707034
Iso Week 699,63.05262246039426,534.259896276294,124.402479459276,237.1935324376989,110.1435387806882,206.77643702505392,58.11649877216769,70.51351416637814,75.54280180123202,127.54204158427304,22.454007784642243,93.02694952540932,69.97083136101345,3.194717182
Iso Week 700,53.05754696337633,502.329922679345,103.2200832176284,237.90626261006628,92.26608299468236,172.45483742528566,61.09694023097785,74.70338931387123,74.31757340409648,126.73824987713802,20.29314621124124,96.37782429737742,61.78412214653874,2.142400944
Iso Week 701,44.79843339199628,399.0264886214857,80.59589942521511,203.7312579420025,99.9636927521468,155.86307398517988,55.26921032282154,88.97702079290885,64.4422749455647,136.46945649199398,17.598141352650646,70.98883369516496,59.55975205442,1.495646423
Iso Week 702,42.24378531271789,596.8237721666821,84.85163480374949,229.94594388504268,77.57430324706691,172.4082400136708,60.809646422654176,82.2337426158693,96.20275095583182,111.86809503416193,15.10712669098619,95.90390959101826,65.89700268898795,1.968037432
Iso Week 703,39.77189657068374,600.1132097614362,90.79952740007876,218.78724744553975,72.18398236914898,215.78530564457375,64.04343016513603,75.86718847112,81.24284464407869,122.33503606150391,36.14407204848212,81.07157146084863,59.77989175563263,1.807416487
Iso Week 704,60.08971437126184,509.4434557280545,110.38185903787416,264.73508161014405,84.58488238269936,232.67582614486227,61.41317380867073,58.11967285119115,96.86603376237436,137.11271321340482,16.6908524098039,66.38848940069211,63.37520053314966,1.063268135
Iso Week 705,55.25669966106567,545.5134613556086,106.10656644978458,327.38443950439284,110.1833449759559,197.2949873322349,82.92519655596656,56.38610436856352,77.33964696654591,136.11746745439,24.37000992618249,99.2274178272468,54.729645724904735,1.810738337
Iso Week 706,61.779844712327645,500.8825994391403,87.88564509708685,277.0463626815056,96.5222151812536,188.25086822995152,87.19210489788794,84.35235446793287,78.34025214068079,130.6176237924915,16.33370260440706,94.051779192876,65.25686319668083,1.616949512
Iso Week 707,52.7192472112171,511.4938454848481,89.36340848150637,285.5707307665534,112.91641272047224,202.30495489990977,95.87862898962304,60.878480733508816,98.56382154786832,128.02889285225675,22.681581479757988,105.55036209029348,62.18007657724648,1.337395232
Iso Week 708,63.41018705694759,489.85908314893817,68.56036836562792,253.32739112475505,94.62711392840905,178.6672853463138,70.13640489655825,57.44654025141016,76.91515172547194,146.66354064175135,7.781986322285547,80.20326437851088,70.16689350769296,1.669024333
Iso Week 709,44.07213918723429,483.33065351349256,97.8200215582731,289.4935028693621,87.24025243385361,195.84626027680292,84.10475017767332,69.75838725492066,85.8810570228782,123.89768957071549,21.267214741912703,82.9183569250569,64.69777918528457,1.621813812
Iso Week 710,72.49901761334122,560.2919091476848,107.8136353854158,309.53240700558723,98.52887635882136,188.08613618077925,78.7027218898018,51.55171388520167,57.86302128491487,147.048041611605,32.095317553449604,75.04077410568617,52.484299448808045,1.377749827
Iso Week 711,51.34382019761751,633.4335089523422,104.72302142833074,345.0681114925901,89.06174070029171,207.52643620275776,102.06371958485416,54.19675637942488,72.65291120809825,133.54146045320743,17.86426808976559,80.31510159914914,62.70811360205989,1.422838227
Iso Week 712,87.8960786968394,854.0316427030256,105.77146964728072,360.695517815048,116.46398747658692,232.8153728942637,121.00182170764128,62.225344001799485,78.47122473664449,140.5556409404435,27.6914365008578,83.76462212007225,74.11452860663212,1.441948836
Iso Week 713,118.9972372346442,1144.8477440150225,147.09127858530596,415.218435166811,141.68262084051327,279.023685830762,175.04852385358618,89.01460557199712,98.44199639411246,128.52276703262987,32.603194200891785,95.1330514404935,51.97481015663333,1.519014365
Iso Week 714,166.46918102852882,1530.6817758129887,157.77958939586398,378.643241580866,138.87228046037973,277.1663690752408,178.2646548039065,79.35294034611032,87.58979221440322,147.14841726913596,29.283076254708053,105.65382597341508,69.6711583395776,1.07673519
Iso Week 715,204.89559778713695,1749.72985558188,198.8910922099038,385.2748750838036,128.22645991122346,338.3003805118496,214.49970981043796,105.97300972921964,102.7389325694434,161.0511841805247,25.38685480236736,105.66259645142772,51.37031114287863,1.484926756
Iso Week 716,220.234696913504,2082.1502119659176,218.0908048822443,393.4850784632287,160.5809810236385,364.0113116915503,215.7121455360746,72.52816500634296,102.34296941386717,198.87992383645795,21.061700263799107,94.0621665542105,73.70265354967891,2.127570781
Iso Week 717,174.39241242716858,2487.653485381787,239.6430850218968,445.4414752910951,180.3176092243617,367.577640418043,205.0607285425192,139.5689291031636,115.27067506447442,200.88280789715853,34.96773094560054,91.82889932589984,72.93183283078613,3.505325274
